fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221119 135031	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	40	1	1	1	0.1	50	0.5	FALSE	309367	0.233583076565567	0.665283947756421	0.654964003168838	6.68768632027879	0.0202941108803354	16305	42270000	94
20221119 135546	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1391	1	1	1	0.1	50	0.5	FALSE	309367	0.078664474797555	0.636904136089096	0.570820017863589	3.18365630446468	0.0209354031453884	18614	40292000	95
20221119 135921	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1390	1	1	1	0.1	50	0.5	FALSE	309367	0.0732361778948898	0.775861405133642	0.0604807245911565	5.11610779463896	0.0170953300492527	20770	37980000	96
20221119 140535	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	745	1	1	1	0.1	50	0.5	FALSE	309367	0.0760461500812403	0.645720048111817	0.684364118517039	7.17604662400787	0.00501130945306663	18413	39254000	97
20221119 141056	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	312	1	1	1	0.1	50	0.5	FALSE	309367	0.112864241072218	0.581888497036183	0.732634374191775	8.46326878417353	0.00241292043308673	16128	41344000	98
20221119 141337	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	77	1	1	1	0.1	50	0.5	FALSE	309367	0.180046511240047	0.321366063197097	0.63364950934411	10.1740867189337	0.00249211239173101	19426	39708000	99
20221119 142715	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	870	1	1	1	0.1	50	0.5	FALSE	309367	0.024678825682099	0.563450715642655	0.910009304568905	9.48695461995434	0.00126521765400171	19252	39816000	100
20221119 143102	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	421	1	1	1	0.1	50	0.5	FALSE	309367	0.0836111818155937	0.329695216819458	0.208989409714576	4.28072395047499	0.0221060402415471	16813	41014000	101
20221119 143350	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	170	1	1	1	0.1	50	0.5	FALSE	309367	0.29589552787686	0.739344251793763	0.702603690905578	8.09655737912212	0.00122101898401749	18066	35468000	102
20221119 143606	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	110	1	1	1	0.1	50	0.5	FALSE	309367	0.080956842767268	0.317215067267418	0.547677398254396	5.60849636198208	0.018417587279551	18599	40242000	103
20221119 144546	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1067	1	1	1	0.1	50	0.5	FALSE	309367	0.0262817945978511	0.424156196942646	0.587335042589367	4.96232893140498	0.0207452663482685	17738	42044000	104
20221119 144853	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	191	1	1	1	0.1	50	0.5	FALSE	309367	0.105734399121003	0.314301142193796	0.8550092397128	7.43808567858418	0.014250081201137	17821	40678000	105
20221119 145403	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	233	1	1	1	0.1	50	0.5	FALSE	309367	0.0478501338773791	0.556272695321543	0.721272856847243	8.75963696058141	0.0152419319123911	16243	42074000	106
20221119 145644	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	427	1	1	1	0.1	50	0.5	FALSE	309367	0.14132788282081	0.777914421593025	0.637594276092912	4.22694073603977	0.0227142384994129	16646	42148000	107
20221119 145818	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	231	1	1	1	0.1	50	0.5	FALSE	309367	0.25838364486796	0.863069950927282	0.200471970753767	5.2379913478205	0.0172383922274688	19259	39802000	108
20221119 150541	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2128	1	1	1	0.1	50	0.5	FALSE	309367	0.0182514107313286	0.758207713417383	0.938084655722254	2.1242617797174	0.0220044161491693	17469	41142000	109
20221119 150831	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	145	1	1	1	0.1	50	0.5	FALSE	309367	0.216966142162924	0.700150149834808	0.911776904202951	8.19838936858065	0.00304148417668304	18162	38796000	110
20221119 151309	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	364	1	1	1	0.1	50	0.5	FALSE	309367	0.131884720074735	0.55905048265513	0.362381438416254	6.26950761941308	0.0129911785362582	21315	37290000	111
20221119 151634	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	228	1	1	1	0.1	50	0.5	FALSE	309367	0.243484368455166	0.412592907149205	0.283690228447225	9.07176113498863	0.0022308612308223	15473	37854000	112
20221119 151924	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	111	1	1	1	0.1	50	0.5	FALSE	309367	0.186954678834274	0.374000977367442	0.65299706779893	8.98709329577396	0.00311965716788761	20412	37096000	113
20221119 152423	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	567	1	1	1	0.1	50	0.5	FALSE	309367	0.225720653842335	0.441694753835443	0.875408239381539	2.32007212061109	0.0237606223454262	15275	42410000	114
20221119 152602	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	50	1	1	1	0.1	50	0.5	FALSE	309367	0.271840605699597	0.6074660522338	0.668551731022529	6.14780932019162	0.0203111910394027	17442	41116000	115
20221119 153043	471	813213	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	259	1	1	1	0.1	50	0.5	FALSE	309367	0.107144267947773	0.831429721930856	0.876805096449971	9.40460222744546	0.000596062204509246	17654	40532000	116
