Feature	Gain	Cover	Frequency
cseguro_vivienda_lag1	0.000126186733220317	7.28822415734908e-05	0.000155178811070231
vmr_msaldodolares_lag1	0.000126019710439208	0.000324197540986827	9.70951220104238e-05
ccajas_otras	0.000125228517693077	0.00033021763670575	0.000123969664709738
mcheques_depositados	0.000124819063577805	0.000267336927066173	4.42129573440323e-05
Master_madelantodolares_tend6	0.000124145378765686	0.000473653402120851	2.60076219670778e-05
vm_status05_delta1	0.000121835455519373	0.000552248374085614	0.000124836585441974
Visa_Finiciomora_lag1	0.000120308138564434	0.00221975026044994	0.000208927896468858
ccheques_emitidos_tend6	0.000119983120037276	0.000441089619360794	8.84259146880646e-05
Visa_msaldodolares_tend6	0.000119420320824063	0.000467772858585616	0.000267011585528666
mtarjeta_master_consumo_delta1	0.00011735435126284	0.000617335118218664	0.000230600914774757
ctarjeta_master_descuentos_tend6	0.000117062130821018	0.000250159009891351	9.10266768847724e-05
cinversion2_avg6	0.000117003568476521	0.000354374331476761	0.000106631250065019
minversion1_pesos_avg6	0.000115504275588473	0.000846668721416175	0.000110965853726199
mttarjeta_master_debitos_automaticos	0.000115435906868512	0.000336775493953024	0.000133505792764333
Master_status_avg6	0.000115227317960091	0.000647643647138411	0.000181186433037309
vmr_msaldodolares	0.000113841744789431	0.000459729949947722	0.000125703506174209
minversion2_lag1	0.000113592447931625	0.000888247750504239	0.000162114176928118
vm_status03_delta1	0.00011329504797362	0.000121582302393706	5.54829268630994e-05
mttarjeta_master_debitos_automaticos_lag1	0.000113113799161349	0.000326289655330351	0.000137840396425512
ccajas_depositos_delta1	0.000112993886534909	0.000325588754305214	0.000129171189103153
ccajas_consultas_lag1	0.000109823397349825	0.000588271166937113	0.000195057164753084
Master_mconsumosdolares_avg6	0.000109193024293959	0.000518352017674098	0.000110098932993963
Master_msaldodolares_lag1	0.000109091110459569	0.000171624868365632	4.42129573440323e-05
ccajas_extracciones	0.000108987318057214	0.00212240527324106	0.000156912652534703
active_quarter_delta1	0.000108431166726162	0.000248158761925158	0.000331163719714124
Master_delinquency_avg6	0.000107902898514803	0.000557973883980886	0.000143041920818928
Master_msaldodolares	0.00010706345885102	0.000255422924102117	7.02205793111101e-05
mcheques_emitidos_tend6	0.000105803426098349	0.000332673784348952	7.02205793111101e-05
mpayroll2_delta1	0.000105616498079956	2.81238909672582e-05	2.60076219670778e-05
mtarjeta_master_descuentos_avg6	0.000105611301371038	0.00236598970299133	0.000176851829376129
ctarjeta_master_debitos_automaticos_delta1	0.000105218717118671	8.14537835225924e-05	7.54221037045257e-05
mprestamos_prendarios_lag1	0.000105027003017227	0.00100349200311948	0.000118768140316322
Visa_msaldodolares_delta1	0.00010420674699765	0.000591151521087401	0.000183787195234017
Visa_mpagosdolares_delta1	0.000103365236970765	0.000367409498583235	0.000138707317157748
mcajeros_propios_descuentos_lag1	0.000103049786664348	0.000140564028301796	4.24791158795604e-05
ccajas_otras_lag1	0.000100719221202424	0.000114490042801991	7.88897866334694e-05
cprestamos_prendarios_avg6	0.000100548440386914	0.00159063915791043	0.000175117987911657
Master_mpagosdolares_delta1	9.76134827031199e-05	2.96380796270009e-05	1.73384146447185e-05
vmr_madelantopesos_tend6	9.65138444376521e-05	5.61754864547408e-05	1.30038109835389e-05
ccajas_extracciones_lag1	9.53172381228039e-05	0.000405231718623773	0.000111832774458435
mprestamos_prendarios_delta1	9.52168931657348e-05	0.0018028608591995	0.00017251722571495
vmr_mpagosdolares	9.51445568166165e-05	0.000515560608871654	7.71559451689975e-05
ctarjeta_master_tend6	9.44764962563228e-05	9.07858885240799e-05	7.88897866334694e-05
mforex_sell_lag1	9.41040729902524e-05	0.000224392024590511	8.75589939558287e-05
Master_Finiciomora	9.3997058347418e-05	0.000496507098663949	5.80836890598071e-05
ccajas_depositos	9.28074298023046e-05	0.00014215036638984	8.84259146880646e-05
Master_madelantopesos_tend6	9.23178271024792e-05	6.14851147769609e-05	1.38707317157748e-05
minversion2	9.2175841084701e-05	0.0015239768104727	0.000164714939124826
cseguro_vida	9.20958878016343e-05	0.000286770171107043	0.000211528658665566
ccajas_transacciones_lag1	8.94151191088539e-05	4.70130202406458e-05	0.000117901219584086
mcheques_emitidos_avg6	8.85748771594973e-05	0.000706244464375278	0.000108365091529491
minversion2_avg6	8.77917474737126e-05	0.00100965260035668	0.000125703506174209
cforex_sell_delta1	8.73756801392624e-05	9.97831705207484e-05	4.50798780762682e-05
tcuentas_lag1	8.6538815065291e-05	4.73275420905379e-05	0.000136106554961041
cseguro_vida_delta1	8.61279519525749e-05	8.50478912277556e-05	3.90114329506167e-05
mtarjeta_master_descuentos_delta1	8.49912898088609e-05	0.000494066286425548	6.67528963821664e-05
mcheques_depositados_delta1	8.46553137307738e-05	0.000214097148270478	7.54221037045257e-05
mcajeros_propios_descuentos_delta1	8.43242018946746e-05	0.000261751261457537	5.37490853986275e-05
vm_status02_delta1	8.28268205471854e-05	2.24151769915298e-05	2.08060975736623e-05
cseguro_accidentes_personales_delta1	8.18073593657054e-05	1.41895579592934e-05	2.77414634315497e-05
ctarjeta_visa_descuentos_delta1	8.08296293986364e-05	6.7878810167128e-05	4.68137195407401e-05
vm_status03_avg6	7.98652328787518e-05	2.23193672243929e-05	0.000147376524480108
cforex_delta1	7.94373807539505e-05	4.96489572487034e-05	4.59467988085041e-05
vm_status04_avg6	7.93183087172544e-05	4.91761156006766e-05	0.000248806250151711
Master_mpagosdolares_avg6	7.7758247950373e-05	0.000686961580327194	9.10266768847724e-05
Master_delinquency_tend6	7.75984927846693e-05	0.000513370713066091	0.000142175000086692
mtarjeta_master_descuentos	7.75189478572975e-05	0.000428148582429502	6.24182927209868e-05
mtarjeta_master_descuentos_tend6	7.52169625644592e-05	0.000473291413541814	7.45551829722898e-05
ccajas_depositos_lag1	7.42964883849577e-05	6.15920974818813e-05	7.28213415078179e-05
ctarjeta_visa_avg6	7.42913798423455e-05	0.000255814634156173	8.06236280979412e-05
cprestamos_hipotecarios	7.28758212946351e-05	0.000190767469972657	3.29429878249652e-05
Master_status_delta1	7.13194107532907e-05	6.89636805181836e-05	3.64106707539089e-05
mprestamos_prendarios	7.11437595239829e-05	0.0017212071312086	0.00014044115862222
cinversion2	7.05092911223878e-05	0.000448719348377911	7.62890244367616e-05
cpagodeservicios	6.94631214020222e-05	0.000253883468537321	1.99391768414263e-05
mforex_sell	6.81200529191784e-05	0.000474499624362911	0.000102296646403839
Master_msaldodolares_delta1	6.77069163793586e-05	2.9429445095972e-05	3.46768292894371e-05
mprestamos_hipotecarios_avg6	6.72369047220512e-05	0.000388336484077446	4.68137195407401e-05
ccajas_extracciones_delta1	6.72006931691634e-05	8.4826039038303e-05	6.50190549176945e-05
vm_mpagosdolares_lag1	6.69720573347426e-05	0.000292337507255655	8.3224390294649e-05
ccheques_emitidos_rechazados_avg6	6.5857018303503e-05	8.16525595791065e-05	2.77414634315497e-05
cseguro_vivienda_delta1	6.55553880306212e-05	0.000105958007776686	2.4273780502606e-05
tcuentas	6.55024615411378e-05	0.000304959640792825	0.000162114176928118
ctarjeta_debito_delta1	6.48196631377682e-05	0.00066918499815924	0.000114433536655142
vm_status05_lag1	6.46892737139143e-05	1.83848865583877e-05	4.33460366117964e-06
cprestamos_prendarios_tend6	6.4263431289825e-05	0.000416809292016793	0.000104030487868311
Master_cadelantosefectivo_tend6	6.2930096600021e-05	2.0013141419554e-05	1.56045731802467e-05
ctarjeta_master_debitos_automaticos_lag1	6.24752947010567e-05	0.000270345368359417	0.000101429725671603
cinversion1_avg6	6.19181884922977e-05	0.000182638463990666	7.02205793111101e-05
Master_fechaalta_delta1	6.13439616929274e-05	2.91818878470437e-05	0.0001447757622834
ctarjeta_visa_lag1	6.06348848819539e-05	7.97535983103363e-06	1.56045731802467e-05
vm_Fvencimiento_delta1	6.01059013041005e-05	6.73588669186415e-05	0.000215863262326746
ctarjeta_visa_tend6	5.95090441157102e-05	0.000121613265306257	8.06236280979412e-05
vm_mpagosdolares	5.88861921166589e-05	0.000279587140524054	5.80836890598071e-05
ccheques_emitidos_rechazados_tend6	5.87725499871055e-05	0.000120132376382653	3.20760670927293e-05
Master_madelantodolares_avg6	5.87420020249744e-05	0.000196996346274083	1.47376524480108e-05
minversion1_pesos	5.79937333525843e-05	0.00125277149103264	0.000120501981780794
mcheques_emitidos_rechazados_tend6	5.79220870067995e-05	0.000149871158501179	3.38099085572012e-05
minversion1_pesos_lag1	5.76409086418097e-05	0.000650502604747716	7.45551829722898e-05
cseguro_auto_lag1	5.72995211544808e-05	0.00022875721105421	4.94144817374479e-05
Visa_status_delta1	5.7249819040047e-05	9.50939688613291e-05	2.51407012348419e-05
vm_madelantodolares_avg6	5.69684200685892e-05	2.33702806076752e-05	7.80228659012335e-06
Master_Finiciomora_avg6	5.66262237615274e-05	0.00095160853133982	0.000111832774458435
mpayroll2_tend6	5.60755076505746e-05	1.8216124079841e-05	2.4273780502606e-05
minversion1_pesos_delta1	5.52820083053034e-05	0.000591162182845025	7.80228659012335e-05
mforex_buy_delta1	5.49438591280835e-05	0.000200438779523192	3.90114329506167e-05
vm_msaldodolares_lag1	5.44047256396776e-05	0.000380349805257155	0.000109232012261727
mcheques_emitidos	5.41563851462257e-05	0.000344964673142424	3.46768292894371e-05
mcheques_emitidos_delta1	5.38039548287999e-05	0.00046661839470706	4.85475610052119e-05
cinversion2_tend6	5.26921689532715e-05	0.000508617467835193	4.85475610052119e-05
Master_delinquency	5.15352425901876e-05	6.05595135586229e-06	1.73384146447185e-05
tcallcenter_lag1	5.1492583620977e-05	9.3664051902254e-05	0.000143041920818928
cinversion2_delta1	4.99816140599925e-05	3.26413360929078e-05	1.04030487868311e-05
vm_status05	4.95928430234731e-05	7.03176507106259e-05	2.4273780502606e-05
Visa_delinquency_lag1	4.93543686772139e-05	0.000223434803227989	4.24791158795604e-05
vm_status06	4.78689812575012e-05	6.16973275691101e-05	2.68745426993137e-05
vm_fechaalta_delta1	4.73636022664796e-05	0.000253173293243567	0.00011703429885185
Visa_mpagosdolares	4.71667689513351e-05	0.000200343188833266	0.000107498170797255
mprestamos_hipotecarios_delta1	4.69137937544033e-05	0.000208841412942273	4.94144817374479e-05
Master_madelantopesos	4.63797745559755e-05	8.07934848073094e-06	1.73384146447185e-05
cforex	4.40907888863746e-05	4.49034527459437e-05	2.4273780502606e-05
cforex_buy_avg6	4.32149591257557e-05	0.000279097356905009	4.50798780762682e-05
Visa_madelantopesos_lag1	4.30349174475262e-05	3.30740866112408e-06	9.5361280545952e-06
mprestamos_hipotecarios_tend6	4.24292163688547e-05	0.00104147765475976	6.67528963821664e-05
ctarjeta_master_descuentos_lag1	4.20855106668133e-05	0.00010590900750706	1.82053353769545e-05
cprestamos_prendarios_lag1	4.11680105465069e-05	9.71063390998886e-05	5.63498475953353e-05
Visa_cadelantosefectivo_avg6	4.09146431046816e-05	8.8701733985905e-05	1.64714939124826e-05
mtarjeta_master_descuentos_lag1	4.05899855425136e-05	3.57201741967618e-05	2.16730183058982e-05
ctarjeta_master_descuentos	3.99365102329363e-05	2.24996677694089e-05	2.77414634315497e-05
Master_mconsumosdolares_delta1	3.85346749397677e-05	0.000123995583929203	3.5543750021673e-05
vm_madelantopesos_tend6	3.78889984470024e-05	7.79424139776168e-05	8.66920732235927e-06
Master_Finiciomora_tend6	3.74040088905541e-05	0.000740176311295047	7.80228659012335e-05
mplazo_fijo_pesos_avg6	3.72836649714667e-05	7.83936400074481e-05	1.47376524480108e-05
cforex_buy_delta1	3.68042693649899e-05	0.000127811835926767	2.340685977037e-05
cpayroll2_trx_tend6	3.66100739035158e-05	9.76288382491752e-06	1.2136890251303e-05
mcheques_depositados_lag1	3.56006186763989e-05	0.000331071380598735	6.76198171144023e-05
Visa_cadelantosefectivo_tend6	3.47363623237322e-05	1.41975907903796e-05	1.12699695190671e-05
ccajeros_propios_descuentos	3.4329358095636e-05	5.56308605070986e-05	2.94753048960215e-05
mpagodeservicios_lag1	3.41021281626023e-05	1.86217820496925e-05	1.2136890251303e-05
cpagodeservicios_lag1	3.39464031619554e-05	9.84297115084662e-05	1.38707317157748e-05
cforex_lag1	3.3717530873181e-05	3.93274265346114e-05	3.81445122183808e-05
vm_status06_lag1	3.34691273376978e-05	1.00768214689124e-06	3.46768292894371e-06
mpagodeservicios	3.31376047701674e-05	0.000155204228085024	1.30038109835389e-05
mpagodeservicios_delta1	3.29893446250685e-05	0.000325770734442184	3.38099085572012e-05
cprestamos_prendarios	3.15702987681773e-05	6.55738988255577e-05	5.46160061308634e-05
mcajeros_propios_descuentos	3.13683893869878e-05	6.17826946558349e-05	1.90722561091904e-05
cpayroll2_trx_delta1	3.07855035774172e-05	7.39151906254349e-06	1.12699695190671e-05
mprestamos_hipotecarios_lag1	3.07140562153946e-05	0.000228339868966415	3.03422256282575e-05
mforex_buy	3.04002425167529e-05	0.000489867817719756	3.5543750021673e-05
vmr_mpagosdolares_lag1	2.95332403031234e-05	0.00014978104474154	7.1087500043346e-05
Visa_delinquency_delta1	2.89931831657461e-05	4.60306049988074e-05	5.28821646663916e-05
cinversion1	2.75002028563793e-05	0.000404946991274637	5.37490853986275e-05
vm_status01_lag1	2.71350644655281e-05	0.00170646600985663	9.27605183492442e-05
ccheques_depositados	2.66389630535805e-05	2.9290331066707e-05	1.38707317157748e-05
ctarjeta_master_descuentos_delta1	2.65115862809374e-05	0.000320285917376549	3.12091463604934e-05
mcheques_emitidos_lag1	2.63453745486315e-05	1.56299906245177e-05	1.2136890251303e-05
Visa_cadelantosefectivo_delta1	2.61327986847471e-05	3.05143154470276e-05	6.93536585788742e-06
mplazo_fijo_pesos_tend6	2.60765389743285e-05	6.05722930626236e-05	1.2136890251303e-05
ccheques_depositados_delta1	2.59944022810191e-05	7.40678144160721e-05	2.68745426993137e-05
cforex_sell_lag1	2.57046065411054e-05	5.77439332371838e-05	2.77414634315497e-05
vmr_madelantopesos_avg6	2.56895691693451e-05	0.000409855270145497	3.12091463604934e-05
Visa_madelantopesos_avg6	2.55886692310148e-05	6.25708614368623e-05	2.08060975736623e-05
mprestamos_hipotecarios	2.52282603073518e-05	0.000173636362295346	3.38099085572012e-05
ccheques_emitidos	2.50912013410192e-05	0.000425419318529371	3.29429878249652e-05
Visa_fechaalta_delta1	2.50385290428179e-05	2.83515852156825e-05	0.000126570426906445
ctarjeta_visa	2.38594218514753e-05	5.52154901142066e-06	2.4273780502606e-05
mcheques_emitidos_rechazados_delta1	2.36961988070969e-05	3.04889755162376e-06	7.80228659012335e-06
mcheques_emitidos_rechazados_lag1	2.21905110035919e-05	5.16138607581173e-06	8.66920732235927e-06
tcuentas_delta1	2.20488059357267e-05	0.000152742968640222	4.68137195407401e-05
ctarjeta_master	2.13625749908842e-05	4.18707669079666e-06	2.60076219670778e-05
cforex_sell	2.0836066030934e-05	8.49822410900604e-05	2.16730183058982e-05
Master_mconsumosdolares	2.08309608140995e-05	8.54692497310937e-05	3.29429878249652e-05
vm_cadelantosefectivo_tend6	2.08162086945662e-05	1.01316637975098e-05	6.93536585788742e-06
ccheques_emitidos_delta1	2.08129140855768e-05	0.000202017157805887	2.25399390381341e-05
vmr_madelantopesos_lag1	2.06184273113082e-05	2.64248011410593e-05	7.80228659012335e-06
ccheques_depositados_lag1	2.04400143140789e-05	0.000113758690044464	2.4273780502606e-05
vmr_madelantopesos_delta1	2.0119693614797e-05	4.33351520149751e-05	6.93536585788742e-06
Master_mpagosdolares	1.97182394267324e-05	4.26197918938832e-05	1.64714939124826e-05
Master_cadelantosefectivo_delta1	1.92193462232389e-05	5.41668405287759e-06	6.93536585788742e-06
Visa_delinquency	1.88410365972829e-05	1.80146460710525e-05	5.02814024696838e-05
cforex_buy	1.86041587191279e-05	2.93316636339321e-05	9.5361280545952e-06
ctarjeta_visa_descuentos_lag1	1.83803494388158e-05	1.56859283391723e-06	9.5361280545952e-06
cseguro_auto_delta1	1.82618284847946e-05	1.88304165807215e-06	7.80228659012335e-06
vm_madelantopesos_delta1	1.8235616734512e-05	8.90220248690316e-06	6.06844512565149e-06
cprestamos_hipotecarios_avg6	1.81097665352808e-05	0.000529933242353975	4.59467988085041e-05
cprestamos_hipotecarios_tend6	1.71732483094135e-05	4.53029765538749e-06	1.56045731802467e-05
Visa_madelantopesos_tend6	1.69889084954928e-05	3.8587456740101e-05	1.56045731802467e-05
cseguro_auto_tend6	1.6946726002377e-05	0.000108352448671998	2.25399390381341e-05
vm_cadelantosefectivo_delta1	1.68405289898206e-05	1.05136614285257e-05	7.80228659012335e-06
vm_madelantopesos_avg6	1.68402908036201e-05	3.96298261121371e-05	7.80228659012335e-06
Master_mpagosdolares_lag1	1.59484786013871e-05	2.79235083445268e-05	2.08060975736623e-05
ctarjeta_visa_descuentos	1.54308873425058e-05	7.71492814464634e-05	2.340685977037e-05
cprestamos_hipotecarios_lag1	1.52490924603724e-05	0.000142963069818549	1.99391768414263e-05
ccheques_emitidos_lag1	1.47549836067445e-05	4.61118096185149e-05	1.2136890251303e-05
mplazo_fijo_pesos	1.46833190998577e-05	6.308642314112e-05	1.2136890251303e-05
ccajeros_propios_descuentos_lag1	1.46536086992192e-05	3.27394096578962e-05	1.73384146447185e-05
Master_cadelantosefectivo	1.45228536063352e-05	2.86290099911039e-06	6.06844512565149e-06
Master_delinquency_lag1	1.42353241479108e-05	5.5384617721439e-05	8.66920732235927e-06
mplazo_fijo_pesos_delta1	1.40061261664644e-05	7.20325871217857e-06	1.04030487868311e-05
ccuenta_corriente_lag1	1.29997503619033e-05	5.4272727847639e-07	2.60076219670778e-06
cinversion1_lag1	1.29889941658882e-05	3.86328057228693e-05	2.16730183058982e-05
vm_Finiciomora_delta1	1.25604844433684e-05	0.000326187857452768	3.81445122183808e-05
mplazo_fijo_pesos_lag1	1.22959864942465e-05	2.15107532369644e-05	7.80228659012335e-06
cpagodeservicios_delta1	1.22075007793707e-05	1.53500099482962e-06	9.5361280545952e-06
vmr_madelantopesos	1.20763103381865e-05	2.17339198896856e-06	2.60076219670778e-06
Master_cadelantosefectivo_avg6	1.16938839618566e-05	0.000127470659682816	1.2136890251303e-05
Master_madelantopesos_delta1	1.13910893318542e-05	1.99017041446677e-06	5.20152439341556e-06
ccheques_depositados_rechazados_avg6	1.13855680282899e-05	0.000562807530548382	2.60076219670778e-05
vm_madelantopesos_lag1	1.11375033440285e-05	5.82526305221497e-07	8.66920732235927e-07
vm_cadelantosefectivo_avg6	1.07239016217702e-05	9.39539640787275e-05	8.66920732235927e-06
Visa_status_lag1	1.06953412979257e-05	0.000528990991267568	3.20760670927293e-05
mforex_buy_lag1	1.04966880005606e-05	0.000101321749776698	7.80228659012335e-06
ctarjeta_visa_delta1	1.0033270491004e-05	3.89418506424753e-05	1.12699695190671e-05
vmr_madelantodolares_avg6	9.96661261014281e-06	2.75596941220606e-05	3.46768292894371e-06
Master_madelantopesos_avg6	9.36360996157063e-06	8.03996570068757e-05	1.47376524480108e-05
vm_status02_lag1	9.24865233258389e-06	5.65378401624642e-05	1.90722561091904e-05
cliente_vip_lag1	9.13171739150232e-06	7.90503604616109e-07	3.46768292894371e-06
Master_delinquency_delta1	8.97538202977332e-06	7.51741543338489e-06	6.93536585788742e-06
Master_madelantodolares	8.45813411199266e-06	2.25802881832191e-06	5.20152439341556e-06
Master_Finiciomora_lag1	8.02716396765992e-06	8.92493539887702e-05	1.47376524480108e-05
Master_madelantodolares_lag1	7.8418513013645e-06	1.16782758845458e-06	6.93536585788742e-06
ccheques_depositados_rechazados_tend6	6.86527046801507e-06	0.000397917679868342	1.99391768414263e-05
ccaja_seguridad_delta1	6.25627170449535e-06	4.8509536671999e-06	3.46768292894371e-06
ctarjeta_master_lag1	6.0668738353883e-06	1.11079448774278e-06	5.20152439341556e-06
Visa_madelantodolares_avg6	5.92709054979548e-06	1.87091938570575e-07	3.46768292894371e-06
Master_mconsumosdolares_lag1	5.90531511465455e-06	5.58299286665613e-05	2.68745426993137e-05
Visa_madelantopesos	5.77705994321013e-06	4.36306871732089e-06	1.2136890251303e-05
Visa_Finiciomora_delta1	5.47943466598301e-06	2.7008422832338e-05	7.80228659012335e-06
minversion1_dolares	5.41108374303743e-06	0.00117344450907871	3.29429878249652e-05
minversion1_dolares_lag1	5.12306085311936e-06	0.00124599557893424	3.5543750021673e-05
vmr_madelantodolares_tend6	5.0588772396457e-06	2.95513250512703e-06	1.73384146447185e-06
vm_cadelantosefectivo_lag1	4.86870417478854e-06	7.48659857230887e-07	1.73384146447185e-06
mcheques_emitidos_rechazados	4.84069899970067e-06	8.12557377234498e-07	1.73384146447185e-06
vm_status03_lag1	4.71901400160003e-06	1.50067889837053e-07	5.20152439341556e-06
vm_status03	4.70075998554665e-06	4.86935615296094e-07	1.30038109835389e-05
Visa_madelantopesos_delta1	4.35128805257088e-06	9.97984328998121e-06	2.60076219670778e-06
ccheques_emitidos_rechazados_lag1	4.24080018198961e-06	7.17916021892006e-07	2.60076219670778e-06
ccheques_emitidos_rechazados_delta1	3.89446421491497e-06	8.70247709580616e-07	2.60076219670778e-06
vm_madelantodolares_tend6	3.85503365388936e-06	2.76176035316181e-06	8.66920732235927e-07
cforex_buy_lag1	3.75141623168504e-06	2.47571854075707e-06	6.06844512565149e-06
cinversion1_delta1	2.94313532277008e-06	1.55092060552766e-06	4.33460366117964e-06
Master_cadelantosefectivo_lag1	2.77015546609217e-06	1.40404394040393e-05	5.20152439341556e-06
ccuenta_corriente_avg6	2.68465476650635e-06	9.60215417745701e-07	1.73384146447185e-06
mpayroll2_avg6	2.47221255959536e-06	3.01576577468017e-05	5.20152439341556e-06
mcheques_depositados_rechazados_avg6	2.46988749822688e-06	0.000362641210050485	1.47376524480108e-05
vm_status04_lag1	2.45403354839549e-06	8.32201300527037e-07	6.06844512565149e-06
ccuenta_corriente	2.44620945734205e-06	1.19864444953061e-06	2.60076219670778e-06
Master_status_lag1	2.26091367641481e-06	4.50700974781131e-05	8.66920732235927e-06
Visa_madelantodolares_delta1	1.85366649314083e-06	8.10585682331529e-08	1.73384146447185e-06
minversion1_dolares_delta1	1.80740199284058e-06	0.000263425595558843	8.66920732235927e-06
minversion1_dolares_avg6	1.6691415311633e-06	0.000306643906394383	1.12699695190671e-05
cprestamos_prendarios_delta1	1.5037367856026e-06	2.07991904542042e-06	1.2136890251303e-05
ccheques_emitidos_rechazados	1.43153703349286e-06	8.14675123611761e-07	6.93536585788742e-06
mpayroll2	1.41712096472911e-06	9.10850019434339e-07	3.46768292894371e-06
mcheques_depositados_rechazados_tend6	1.00316885353542e-06	9.9884822346857e-05	1.38707317157748e-05
mcheques_depositados_rechazados	9.4605385887473e-07	4.70723901649463e-07	3.46768292894371e-06
cliente_vip_avg6	8.87504088967312e-07	2.31060734906774e-05	1.73384146447185e-06
Visa_cadelantosefectivo_lag1	7.54041595345951e-07	2.14038435577812e-07	2.60076219670778e-06
mcuenta_corriente_adicional_lag1	7.12457756791444e-07	1.44883062499618e-07	2.60076219670778e-06
mcuenta_corriente_adicional_tend6	5.61070664116958e-07	4.25009790195451e-08	8.66920732235927e-07
vm_cadelantosefectivo	3.78175647874968e-07	2.13914291824662e-06	1.73384146447185e-06
cpayroll2_trx	3.4004991610645e-07	1.00775517262839e-06	2.60076219670778e-06
ccheques_depositados_rechazados	2.45725060389385e-07	3.43147938853681e-07	3.46768292894371e-06
Visa_madelantodolares_tend6	1.84662553029366e-07	5.86250617815993e-07	2.60076219670778e-06
Master_madelantopesos_lag1	1.63330469883363e-07	1.72209293340019e-06	7.80228659012335e-06
Master_Finiciomora_delta1	1.25916983263258e-07	5.11732234601724e-05	4.33460366117964e-06
Visa_cadelantosefectivo	9.1407374804583e-08	4.67145640529261e-07	3.46768292894371e-06
cpayroll2_trx_lag1	8.0005575799158e-08	3.20436934600969e-07	2.60076219670778e-06
ccheques_depositados_rechazados_delta1	5.46646689158515e-08	2.20245623235306e-07	1.73384146447185e-06
Visa_madelantodolares	5.20440555103724e-08	9.3772349070443e-07	5.20152439341556e-06
Visa_madelantodolares_lag1	3.3220656188133e-08	5.75588860192533e-07	3.46768292894371e-06
vm_madelantopesos	3.17358088651841e-08	1.43313009150957e-05	1.73384146447185e-06
cpayroll2_trx_avg6	2.23238049205519e-08	3.36356545299011e-07	1.73384146447185e-06
Master_madelantodolares_delta1	1.2470797673449e-08	2.85019452084681e-07	1.73384146447185e-06
mpayroll2_lag1	9.56217733006945e-09	1.13043841103532e-06	1.73384146447185e-06
mcheques_depositados_rechazados_delta1	7.72964083884503e-09	1.57808617974634e-07	1.73384146447185e-06
